t,x,x_dot,theta,theta_dot,u
11.1,-0.11401183258359728,0.12710757266821143,0.008601280508607423,-0.016937388785784196,0.060258802810371714
11.11,-0.11273652682787531,0.12795468740998855,0.008431777653615592,-0.016976120296215133,0.05906550442186443
11.120000000000001,-0.11145283624891186,0.12878453978347285,0.008261897865026653,-0.01701280427141153,0.05786942537766569
11.13,-0.11016093363980628,0.12959709577167153,0.008091661578553322,-0.017047447079552486,0.05667092704189007
11.14,-0.10886099212330103,0.1303923234633895,0.007921089164504565,-0.017080055438203692,0.05547015472086151
11.15,-0.10755318513145551,0.13117019290686854,0.007750200926622352,-0.017110635948284304,0.054267246271707884
11.16,-0.10623768640056797,0.13193067320620305,0.007579017151538751,-0.017139185432161818,0.05306219427041615
11.17,-0.10491466995733559,0.13267373717749809,0.007407558128962708,-0.017165706451863022,0.05185522411767508
11.18,-0.10358431008173091,0.133399361349927,0.007235844094245175,-0.01719020732111471,0.0506465612156502
11.19,-0.1022467812834547,0.1341075232491108,0.007063895216030729,-0.01721269307255808,0.04943629499815064
11.200000000000001,-0.10090225829512708,0.13479820076570437,0.006891731639498271,-0.01723316336848001,0.048224483235466124
11.21,-0.09955091604814559,0.135471376253827,0.00671937347173255,-0.017251626168336868,0.04701138858486589
11.22,-0.09819292964498855,0.13612703314361466,0.006546840755118788,-0.01726808645751804,0.045797104207915565
11.23,-0.09682847434509115,0.13676515661387037,0.006374153485777725,-0.017282548507063462,0.04458175679375838
11.24,-0.09545772555275203,0.13738573251323205,0.0062013316386193024,-0.01729501228971401,0.04336541901659278
11.25,-0.09408085878379571,0.13798875268833,0.006028395121493971,-0.017305491249750227,0.04214842990462979
11.26,-0.09269804964077712,0.13857420794700234,0.005855363757605059,-0.01731398887877681,0.04093077645359036
11.27,-0.09130947380715311,0.13914209130127883,0.005682257330882718,-0.01732050954282456,0.03971260770683115
11.28,-0.08991530702132032,0.13969239875157788,0.005509095564099411,-0.017325061112070526,0.0384941118233626
11.290000000000001,-0.08851572506180551,0.14022512627175626,0.005335898133969424,-0.017327644931488983,0.03727532609082046
11.3,-0.0871109037341142,0.1407402724923707,0.005162684691626163,-0.0173282647742363,0.0360564219057389
11.31,-0.08570101882906823,0.1412378417202571,0.0049894747879537325,-0.017326936924671174,0.034837721537721925
11.32,-0.08428624610196714,0.14171783675373378,0.004816287868020689,-0.01732366626962019,0.03361918777101922
11.33,-0.0828667612761106,0.14218026119464897,0.004643143346392012,-0.01731845402530178,0.03240089887251106
11.34,-0.08144274001277836,0.1426251238455865,0.004470060570503206,-0.017311312406517752,0.03118315289928064
11.35,-0.08001435789366441,0.14305243182151534,0.004297058825339874,-0.01730224169321315,0.029965903322996437
11.36,-0.07858179039080573,0.14346219993952375,0.004124157296216495,-0.017291261547277035,0.02874957299779473
11.370000000000001,-0.077145212853796,0.14385443787170293,0.003951375088860896,-0.017278368230224477,0.02753394217117556
11.38,-0.07570480050069361,0.14422916225332696,0.0037787312615556404,-0.017263574973215706,0.026319396445379464
11.39,-0.07426072838273845,0.14458638981349897,0.003606244769796832,-0.017246889110227426,0.025105977767620767
11.4,-0.07281317137566655,0.14492613892434103,0.003433934499299694,-0.017228317268785164,0.023893805384351974
11.41,-0.07136230414929545,0.1452484323981477,0.003261819226325433,-0.017207874720520912,0.022683138239761015
11.42,-0.0699083011619353,0.14555328972453527,0.003089917660424691,-0.017185559541007363,0.021473846918644294
11.43,-0.06845133664238602,0.14584073731636876,0.002918248445571623,-0.017161386774973326,0.02026631423058184
11.44,-0.06699158455989336,0.14611080067229346,0.0027468301209362432,-0.017135362346517673,0.019060530900256795
11.450000000000001,-0.0655292186060792,0.1463635098191246,0.002575681121238228,-0.017107501229579856,0.01785675959734928
11.46,-0.06406441218344393,0.14659889255488928,0.002404819798672235,-0.017077804961523384,0.0166549249225101
11.47,-0.0625973383895519,0.14681698206925708,0.00223426443016988,-0.017046287063335587,0.015455332385943276
11.48,-0.06112816998367676,0.14701781283152457,0.0020640331659328025,-0.017012959369696212,0.014258081676078144
11.49,-0.05965707937612379,0.14720142016675086,0.0018941440531615205,-0.0169778306540108,0.013063251060700342
11.5,-0.05818423861155067,0.1473678418800403,0.0017246150394374655,-0.01694091207429297,0.01187099983223162
