t,x,x_dot,theta,theta_dot,u
4.0200000000000005,0.016298412638880985,1.0314808401874702,2.8265608364075923,12.656826307135619,0.0
4.03,0.026917257184528295,1.0881793441371554,2.954543900052914,12.920790837179718,0.0
4.04,0.03796979789790747,1.1173434897501506,3.084548494693857,13.056900785053134,0.0
4.05,0.049159590208854236,1.115329942254066,3.2151939046209725,13.047495548480377,0.0
4.0600000000000005,0.060172740457624996,1.0823993364022244,3.345014687658329,12.893842955338528,0.0
4.07,0.07071769903627403,1.0226233981340023,3.472653840854502,12.615660272654784,0.0
4.08,0.08055735288374802,0.9425279051611222,3.5970163518594043,12.244149061887226,0.0
4.09,0.0895245726481739,0.8493025830522462,3.717338394983885,11.812940481477858,0.0
4.1,0.09752138571954051,0.7494179849445807,3.8331747800397884,11.351317717832895,0.0
4.11,0.10450788903158599,0.647962823519764,3.944337542511014,10.881231101187987,0.0
4.12,0.11048765113046577,0.5485615159984812,4.050820560353216,10.417248186518975,0.0
4.13,0.11549401942321232,0.45359362024045874,4.152731971176691,9.967931265158821,0.0
4.14,0.11957918880716618,0.3644998383027003,4.250242620189804,9.537531698530657,0.0
4.15,0.12280626383113726,0.28206349271939035,4.343550606674171,9.127464417539338,0.0
4.16,0.12524383765730213,0.20663008825545098,4.432858744958896,8.737410455681884,0.0
4.17,0.1269624458607652,0.1382641016957854,4.51836126631226,8.366073791517834,0.0
4.18,0.12803232279508325,0.07685503936531972,4.600236693043233,8.011673202102774,0.0
4.19,0.1285220229997337,0.022186549402719004,4.678644647459723,7.672249483228511,0.0
4.2,0.128497598411129,-0.026019854857587225,4.753725080063617,7.345850923404804,0.0
4.21,0.12802212275820796,-0.06807788494200942,4.825598934639563,7.0306411930482176,0.0
4.22,0.12715542685706588,-0.1043203879336035,4.894369630854296,6.724958816151947,0.0
4.23,0.12595395823990274,-0.13509002000843928,4.960124979946694,6.427346720023721,0.0
4.24,0.12447071192523519,-0.16073398153631133,5.0229392958520105,6.136563226035626,0.0
4.25,0.12275520123384473,-0.18160103519124496,5.082875553105598,5.851581271505659,0.0
4.26,0.12085345202262023,-0.19803965157030806,5.139987495470626,5.571579829077187,0.0
4.2700000000000005,0.11880801300679153,-0.21039655173838173,5.194321629808688,5.2959298276226034,0.0
4.28,0.11665798057973727,-0.2190152123913691,5.245919057722638,5.024175972854921,0.0
4.29,0.11443903976610163,-0.22423411115407194,5.294817109041331,4.756015439505745,0.0
4.3,0.11218352435981153,-0.2263846430639593,5.34105075006015,4.491274267034426,0.0
4.3100000000000005,0.1099204994072713,-0.22578874888948441,5.3846537477358245,4.229882299378311,0.0
4.32,0.10767586839547928,-0.2227563690749346,5.425659579720224,3.97184756726853,0.0
4.33,0.10547250613650613,-0.21758287813295799,5.464102089337705,3.717231051465606,0.0
